御異議ないと認め ます , 立憲民主党 ・ 民 友 会 の 蓮 舫 です
 言わば 今 ここで 政治家 でありますから いろんな 決断 をし なければなりません , 正しい ルール と 日本が それを 国会の 批准 を通じて 示 す のは 大事 かもしれませんが もっと 大事な のは ルール が 動か なかった ら この 国会 審議 何 なんですか ということ じゃないですか
まず この R C E P に移 っていく というのは 我々 の考え方 としては では R C E P について TPP で 議論 した 様々な ルール の問題 があります 先ほど申し上げました 労働 や 環境 についての 規制 もございます そういうもの が では R C E P で は全く 下 地 から 始めて 緩 くなる もの でいい のかどうか , 発効 しない もの に いつまで も 引き ず られる のではなくて 日本が リーダーシップ を持って 新たな 経済 連携 の在り方 自由 貿易 の在り方 をしっかり 各国 に 確認 する A P E C という 場所 を うまく 使 え なかった の は非常に 残念 です
 よく 首脳 間で は お 土 産 の 交換 がございます , プ レ ゼ ン ト の 是非 を 言っている んじゃない んです
ですから 今 私は 議論を したこと は 申し上げ られない と言っている じゃないですか , 一方で 総理の 内閣 の 官房副長官 は 随分 いろんな ことを べ ら べ ら し ゃ べ って います ね
御指摘の 報道 については 昨日 私が 出席 した シ ン ポ ジ ウ ム の パネル ディ ス カ ッ ショ ン 終了 後の 会 員 向け 質疑 応 答 の中で の やり取り で 聴 衆 の方から 審議 拒否 や 採決 の際に プ ラ カード を持って 騒 い で いる 国会議員 が 目に 付 く が そもそも 国会議員 が 多 過ぎる のではないか など という 厳しい 趣旨 の 叱 正 に対して 私が 述べた 発言 の一部 が 報道 されているもの と認識をしております , いや 田 舎 の プロ レス 茶 番 国会 審議 は この レベルで 野党 は 邪 魔 な 存在 な の ですか と 聞いているんです
 野党 の皆さんが その レベル だというふうに 私が 思っている という 事実 はございません , もっと 大切なこと も 言っています
 蓮 舫 先生 どの 部分 を確認 をされて 御質問 しているのか 分かりません けれど 私 七 十年 談話 の中で の おわび が その 場 し の ぎ の おわび だ など ということを 発言 した 事実 はございません , 発言を 全て もう一回 自分で 御 確認 された 方がいい と思います
私が 申し上げたのは 一般的に 国際社会 では おわび をするということ の 重 み と 日本の 日常生活 の中で 国会 とは 言い ません 日常生活 の中で 日本人 が 頭 を 下げ るという 文化 には 解釈 の違い があるということ を 説明を しました , 副長官 には これ 謝罪 と 発言 撤回 を求め たいと思います が 安倍内閣 の 閣僚 たち は 発言 が 軽 過ぎる の と 国会 を 軽 視 し 過ぎる の と それと 何 度 お伺い しても 答弁は 答え なく 委員長 の 指示 に対しても 刃 向 か う か の ようなこと も お話し に な られる
 システム というのは まず こういったこと をしたい という 海 図 があって それで ベ ー タ 版 から スタート して ト ライ ・ アンド ・ エ ラー の データ を 蓄積 して アップ デ ート していく もので まず こういった システム を つく ろう と これ だったら 結 愛 ちゃ ん の 命 は 救 え た はず だと そういうもの を つく ら なきゃいけない の に 今 各省 連携 というのも 何も ない ですし そういう 何 のための システム なんだろう 何 のために お金 を使う んだろう というふうに 大変 疑問 に 思います , 立憲民主党 の 蓮 舫 です
今 朝 その 写 し については 目 を 通 させていただきました けど 全て を 読み上げ て は おりません , 四 万 二千 人 の声 二 枚 と 十 行 です
 今日 委員会 等の 準備 がありました ので その 皆さん が 提出 をされた という 経緯 や 中身 については お話を 聞きました けれども 読む い と ま がなかった というのが 正直 な ところです , これだけ の ボ リ ュー ム そして 四 万 二千 人 の声 を 読む い と ま がなかった
